Time,Produzione (W)
29/03/2020 05:30,"0"
29/03/2020 05:45,"0"
29/03/2020 06:00,"0"
29/03/2020 06:15,"0"
29/03/2020 06:30,"0"
29/03/2020 06:45,"0"
29/03/2020 07:00,"35.3333"
29/03/2020 07:15,"879.0001"
29/03/2020 07:30,"3097.3335"
29/03/2020 07:45,"5223.333"
29/03/2020 08:00,"5515.6665"
29/03/2020 08:15,"6858.3335"
29/03/2020 08:30,"8166.667"
29/03/2020 08:45,"9027.334"
29/03/2020 09:00,"11243.333"
29/03/2020 09:15,"13482.666"
29/03/2020 09:30,"14065.333"
29/03/2020 09:45,"16004.334"
29/03/2020 10:00,"14633.333"
29/03/2020 10:15,"16181.334"
29/03/2020 10:30,"20665.668"
29/03/2020 10:45,"19212.668"
29/03/2020 11:00,"23687.334"
29/03/2020 11:15,"22214"
29/03/2020 11:30,"39147"
29/03/2020 11:45,"42944"
29/03/2020 12:00,"61588.332"
29/03/2020 12:15,"68155"
29/03/2020 12:30,"41550"
29/03/2020 12:45,"53640.3359"
29/03/2020 13:00,"53699.9961"
29/03/2020 13:15,"60689.6641"
29/03/2020 13:30,"59673.3359"
29/03/2020 13:45,"60829.3359"
29/03/2020 14:00,"61553.668"
29/03/2020 14:15,"55361"
29/03/2020 14:30,"53264"
29/03/2020 14:45,"44088"
29/03/2020 15:00,"48097.668"
29/03/2020 15:15,"40669.668"
29/03/2020 15:30,"36439.332"
29/03/2020 15:45,"37129.668"
29/03/2020 16:00,"43627"
29/03/2020 16:15,"30861.332"
29/03/2020 16:30,"28757"
29/03/2020 16:45,"25185"
29/03/2020 17:00,"26020"
29/03/2020 17:15,"28891.334"
29/03/2020 17:30,"14820"
29/03/2020 17:45,"8755.333"
29/03/2020 18:00,"7477"
29/03/2020 18:15,"5810.6665"
29/03/2020 18:30,"4064.3335"
29/03/2020 18:45,"2507"
29/03/2020 19:00,"1280.6666"
29/03/2020 19:15,"298.3333"
29/03/2020 19:30,"2.6667"
29/03/2020 19:45,"0"
29/03/2020 20:00,"0"
29/03/2020 20:15,"0"
29/03/2020 20:30,"0"
29/03/2020 20:45,"0"
29/03/2020 21:00,"0"
29/03/2020 21:15,"0"
29/03/2020 21:30,"0"
29/03/2020 21:45,"0"
29/03/2020 22:00,"0"
29/03/2020 22:15,"0"
29/03/2020 22:30,"0"
29/03/2020 22:45,"0"
29/03/2020 23:00,"0"
29/03/2020 23:15,"0"
29/03/2020 23:30,"0"
29/03/2020 23:45,"0"
