Time,Produzione (W)
07/03/2020 04:45,"0"
07/03/2020 05:00,"0"
07/03/2020 05:15,"0"
07/03/2020 05:30,"0"
07/03/2020 05:45,"0"
07/03/2020 06:00,"0"
07/03/2020 06:15,"0"
07/03/2020 06:30,"0"
07/03/2020 06:45,"0"
07/03/2020 07:00,"823"
07/03/2020 07:15,"2319.6665"
07/03/2020 07:30,"6479.9995"
07/03/2020 07:45,"6666.3335"
07/03/2020 08:00,"5242"
07/03/2020 08:15,"13872"
07/03/2020 08:30,"17850.334"
07/03/2020 08:45,"24105.666"
07/03/2020 09:00,"24718"
07/03/2020 09:15,"23615.666"
07/03/2020 09:30,"37409"
07/03/2020 09:45,"41301"
07/03/2020 10:00,"44169.332"
07/03/2020 10:15,"38877.668"
07/03/2020 10:30,"45796.3359"
07/03/2020 10:45,"48192.332"
07/03/2020 11:00,"45175.332"
07/03/2020 11:15,"49539"
07/03/2020 11:30,"52040"
07/03/2020 11:45,"53165.668"
07/03/2020 12:00,"54703.332"
07/03/2020 12:15,"55004.332"
07/03/2020 12:30,"49873"
07/03/2020 12:45,"59717"
07/03/2020 13:00,"55421.6719"
07/03/2020 13:15,"19450.666"
07/03/2020 13:30,"41538.3359"
07/03/2020 13:45,"49571"
07/03/2020 14:00,"46985.668"
07/03/2020 14:15,"45128"
07/03/2020 14:30,"43058.668"
07/03/2020 14:45,"40972.3359"
07/03/2020 15:00,"34011.6641"
07/03/2020 15:15,"35537"
07/03/2020 15:30,"23904"
07/03/2020 15:45,"23229"
07/03/2020 16:00,"21395"
07/03/2020 16:15,"15683.667"
07/03/2020 16:30,"14256"
07/03/2020 16:45,"11531.334"
07/03/2020 17:00,"6378.6665"
07/03/2020 17:15,"2598"
07/03/2020 17:30,"989"
07/03/2020 17:45,"188.3333"
07/03/2020 18:00,"0"
07/03/2020 18:15,"0"
07/03/2020 18:30,"0"
07/03/2020 18:45,"0"
07/03/2020 19:00,"0"
07/03/2020 19:15,"0"
07/03/2020 19:30,"0"
07/03/2020 19:45,"0"
07/03/2020 20:00,"0"
07/03/2020 20:15,"0"
07/03/2020 20:30,"0"
07/03/2020 20:45,"0"
07/03/2020 21:00,"0"
07/03/2020 21:15,"0"
07/03/2020 21:30,"0"
07/03/2020 21:45,"0"
07/03/2020 22:00,"0"
07/03/2020 22:15,"0"
07/03/2020 22:30,"0"
07/03/2020 22:45,"0"
07/03/2020 23:00,"0"
07/03/2020 23:15,"0"
07/03/2020 23:30,"0"
07/03/2020 23:45,"0"
08/03/2020 00:00,"0"
08/03/2020 00:15,"0"
08/03/2020 00:30,"0"
08/03/2020 00:45,"0"
08/03/2020 01:00,"0"
08/03/2020 01:15,"0"
08/03/2020 01:30,"0"
08/03/2020 01:45,"0"
08/03/2020 02:00,"0"
08/03/2020 02:15,"0"
08/03/2020 02:30,"0"
08/03/2020 02:45,"0"
08/03/2020 03:00,"0"
08/03/2020 03:15,"0"
08/03/2020 03:30,"0"
08/03/2020 03:45,"0"
08/03/2020 04:00,"0"
08/03/2020 04:15,"0"
08/03/2020 04:30,"0"
08/03/2020 04:45,"0"
08/03/2020 05:00,"0"
08/03/2020 05:15,"0"
08/03/2020 05:30,"0"
08/03/2020 05:45,"0"
08/03/2020 06:00,"0"
08/03/2020 06:15,"0"
08/03/2020 06:30,"0"
08/03/2020 06:45,"316"
08/03/2020 07:00,"1391"
08/03/2020 07:15,"3582.3335"
08/03/2020 07:30,"7836"
08/03/2020 07:45,"11091.334"
08/03/2020 08:00,"12339.666"
08/03/2020 08:15,"15046"
08/03/2020 08:30,"16344.333"
08/03/2020 08:45,"7556"
08/03/2020 09:00,"25169"
08/03/2020 09:15,"16338.333"
08/03/2020 09:30,"35414"
08/03/2020 09:45,"38592.6641"
08/03/2020 10:00,"41424.332"
08/03/2020 10:15,"44352.332"
08/03/2020 10:30,"46425.332"
08/03/2020 10:45,"41924"
08/03/2020 11:00,"51257"
08/03/2020 11:15,"52266"
08/03/2020 11:30,"53593.0039"
08/03/2020 11:45,"54238.0039"
08/03/2020 12:00,"55566.6641"
08/03/2020 12:15,"55202.3359"
08/03/2020 12:30,"54515.668"
08/03/2020 12:45,"55604.6641"
08/03/2020 13:00,"55279.3359"
08/03/2020 13:15,"54299.332"
08/03/2020 13:30,"53359.6641"
08/03/2020 13:45,"51946.6641"
08/03/2020 14:00,"45159"
08/03/2020 14:15,"42936.3359"
08/03/2020 14:30,"45166.332"
08/03/2020 14:45,"42572.6641"
08/03/2020 15:00,"37755.3359"
08/03/2020 15:15,"35232"
08/03/2020 15:30,"29336"
08/03/2020 15:45,"26595"
08/03/2020 16:00,"23447"
08/03/2020 16:15,"18619.332"
08/03/2020 16:30,"13559.334"
08/03/2020 16:45,"11347.333"
08/03/2020 17:00,"7301"
08/03/2020 17:15,"4969.667"
08/03/2020 17:30,"1908.3334"
08/03/2020 17:45,"182.6667"
08/03/2020 18:00,"0"
08/03/2020 18:15,"0"
08/03/2020 18:30,"0"
08/03/2020 18:45,"0"
08/03/2020 19:00,"0"
08/03/2020 19:15,"0"
08/03/2020 19:30,"0"
08/03/2020 19:45,"0"
08/03/2020 20:00,"0"
08/03/2020 20:15,"0"
08/03/2020 20:30,"0"
08/03/2020 20:45,"0"
08/03/2020 21:00,"0"
08/03/2020 21:15,"0"
08/03/2020 21:30,"0"
08/03/2020 21:45,"0"
08/03/2020 22:00,"0"
08/03/2020 22:15,"0"
08/03/2020 22:30,"0"
08/03/2020 22:45,"0"
08/03/2020 23:00,"0"
08/03/2020 23:15,"0"
08/03/2020 23:30,"0"
08/03/2020 23:45,"0"
